Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location,Zip Codes,Community Districts,Borough Boundaries,City Council Districts,Police Precincts,Police Precinct,year
61136781,05/12/2024 01:34:25 PM,05/13/2024 01:48:26 PM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Street,11210.0,1816 ALBANY AVENUE,ALBANY AVENUE,AVENUE I,AVENUE J,AVENUE I,AVENUE J,ADDRESS,BROOKLYN,ALBANY AVENUE,,Closed,,The Department of Sanitation removed the items.,05/13/2024 05:50:23 AM,18 BROOKLYN,3077660063.0,BROOKLYN,1001832.0,168385.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.62883701165302,-73.93665896690888,"(40.62883701165302, -73.93665896690888)",17217.0,5.0,2.0,26.0,38.0,38.0,2024
61137644,05/12/2024 09:19:40 AM,05/13/2024 02:34:07 PM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Street,11236.0,1493 REMSEN AVENUE,REMSEN AVENUE,AVENUE L,AVENUE M,AVENUE L,AVENUE M,ADDRESS,BROOKLYN,REMSEN AVENUE,,Closed,,The Department of Sanitation found an open service request already exists for the same location.,05/13/2024 06:32:57 AM,18 BROOKLYN,3082550020.0,BROOKLYN,1012101.0,170484.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.63457198552273,-73.89965516156899,"(40.63457198552273, -73.89965516156899)",13827.0,5.0,2.0,8.0,42.0,42.0,2024
61128273,05/11/2024 10:02:16 PM,05/15/2024 05:47:16 AM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Sidewalk,11429.0,215-21 MURDOCK AVENUE,MURDOCK AVENUE,SPRINGFIELD BOULEVARD,219 STREET,SPRINGFIELD BOULEVARD,219 STREET,ADDRESS,QUEENS VILLAGE,MURDOCK AVENUE,,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,05/13/2024 10:50:51 AM,13 QUEENS,4112310090.0,QUEENS,1056440.0,195651.0,PHONE,Unspecified,QUEENS,,,,,,,,40.70339909306348,-73.73963657116605,"(40.70339909306348, -73.73963657116605)",24338.0,63.0,3.0,6.0,63.0,63.0,2024
61131408,05/11/2024 12:12:16 PM,05/15/2024 03:12:25 PM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Sidewalk,11434.0,134 AVENUE,134 AVENUE,134 AVENUE,154 STREET,134 AVENUE,154 STREET,INTERSECTION,,,,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,05/13/2024 11:26:49 AM,12 QUEENS,,QUEENS,1044660.0,183637.0,PHONE,Unspecified,QUEENS,,,,,,,,40.6705117811444,-73.78223033246978,"(40.6705117811444, -73.78223033246978)",24669.0,41.0,3.0,46.0,71.0,71.0,2024
61116956,05/10/2024 02:53:00 PM,05/11/2024 03:06:56 PM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Sidewalk,11368.0,108-31 52 AVENUE,52 AVENUE,108 STREET,111 STREET,108 STREET,111 STREET,ADDRESS,CORONA,52 AVENUE,,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,05/11/2024 12:22:30 AM,04 QUEENS,4020070075.0,QUEENS,1024767.0,210232.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.743622059947214,-73.85378164203914,"(40.743622059947214, -73.85378164203914)",14510.0,66.0,3.0,21.0,68.0,68.0,2024
61124022,05/10/2024 09:37:37 AM,05/11/2024 01:58:27 PM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Street,11356.0,119-22 7 AVENUE,7 AVENUE,119 STREET,COLLEGE PLACE,119 STREET,COLLEGE PLACE,ADDRESS,COLLEGE POINT,7 AVENUE,,Closed,,The Department of Sanitation cleaned the location.,05/11/2024 12:32:48 AM,07 QUEENS,,QUEENS,1025923.0,227402.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.790743816647534,-73.84950340381249,"(40.790743816647534, -73.84950340381249)",14191.0,22.0,3.0,20.0,67.0,67.0,2024
61107157,05/09/2024 02:50:44 PM,05/10/2024 01:59:20 PM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Street,11434.0,166-16 SOUTH CONDUIT AVENUE,SOUTH CONDUIT AVENUE,166 STREET,167 STREET,166 STREET,167 STREET,ADDRESS,JAMAICA,SOUTH CONDUIT AVENUE,,Closed,,The Department of Sanitation removed the items.,05/10/2024 12:29:14 PM,13 QUEENS,4132680237.0,QUEENS,1045812.0,182315.0,PHONE,Unspecified,QUEENS,,,,,,,,40.66687526192978,-73.778089622676,"(40.66687526192978, -73.778089622676)",24669.0,63.0,3.0,47.0,63.0,63.0,2024
61110830,05/09/2024 09:23:45 AM,05/10/2024 02:00:47 PM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Street,10024.0,112 RIVERSIDE DRIVE,RIVERSIDE DRIVE,WEST   83 STREET,WEST   84 STREET,WEST   83 STREET,WEST   84 STREET,ADDRESS,NEW YORK,RIVERSIDE DRIVE,,Closed,,The Department of Sanitation removed the items.,05/09/2024 10:27:14 AM,07 MANHATTAN,1012450047.0,MANHATTAN,989482.0,226352.0,PHONE,Unspecified,MANHATTAN,,,,,,,,40.78795855627649,-73.98110611499003,"(40.78795855627649, -73.98110611499003)",12421.0,20.0,4.0,19.0,12.0,12.0,2024
61099462,05/08/2024 06:00:41 PM,05/09/2024 01:11:32 PM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Street,10307.0,BRIGHTON STREET,BRIGHTON STREET,BRIGHTON STREET,PITTSVILLE AVENUE,BRIGHTON STREET,PITTSVILLE AVENUE,INTERSECTION,,,,Closed,,The Department of Sanitation cleaned the location.,05/09/2024 12:59:07 PM,03 STATEN ISLAND,,STATEN ISLAND,916309.0,124091.0,PHONE,Unspecified,STATEN ISLAND,,,,,,,,40.50701600019692,-74.24431904737102,"(40.50701600019692, -74.24431904737102)",10694.0,15.0,1.0,9.0,77.0,77.0,2024
61096952,05/08/2024 10:24:14 AM,05/09/2024 03:12:45 PM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Street,11368.0,108-06 52 AVENUE,52 AVENUE,108 STREET,111 STREET,108 STREET,111 STREET,ADDRESS,CORONA,52 AVENUE,,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,05/08/2024 12:11:39 PM,04 QUEENS,4020080092.0,QUEENS,1024636.0,210174.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.7434634638708,-73.85425474418633,"(40.743463463870796, -73.85425474418633)",14510.0,66.0,3.0,21.0,68.0,68.0,2024
61100794,05/08/2024 09:03:17 AM,05/10/2024 02:01:08 PM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Street,11426.0,89-17 239 STREET,239 STREET,89 AVENUE,BRADDOCK AVENUE,89 AVENUE,BRADDOCK AVENUE,ADDRESS,BELLEROSE,239 STREET,,Closed,,The Department of Sanitation cleaned the location.,05/10/2024 04:57:03 AM,13 QUEENS,4079870020.0,QUEENS,1059458.0,204590.0,PHONE,Unspecified,QUEENS,,,,,,,,40.72790925516938,-73.72865192809242,"(40.72790925516938, -73.72865192809242)",24335.0,63.0,3.0,16.0,63.0,63.0,2024
61099463,05/08/2024 08:08:51 AM,05/09/2024 02:55:31 PM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Street,11426.0,89-15 239 STREET,239 STREET,89 AVENUE,BRADDOCK AVENUE,89 AVENUE,BRADDOCK AVENUE,ADDRESS,BELLEROSE,239 STREET,,Closed,,The Department of Sanitation cleaned the location.,05/08/2024 11:31:18 AM,13 QUEENS,4079870022.0,QUEENS,1059460.0,204598.0,PHONE,Unspecified,QUEENS,,,,,,,,40.72793119610845,-73.72864462278946,"(40.72793119610845, -73.72864462278946)",24335.0,63.0,3.0,16.0,63.0,63.0,2024
61087375,05/07/2024 07:02:05 AM,05/07/2024 01:34:55 PM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Street,10306.0,424 GREELEY AVENUE,GREELEY AVENUE,POULTNEY STREET,OLDFIELD STREET,POULTNEY STREET,OLDFIELD STREET,ADDRESS,STATEN ISLAND,GREELEY AVENUE,,Closed,,The Department of Sanitation cleaned the location.,05/07/2024 12:26:27 PM,02 STATEN ISLAND,5037450038.0,STATEN ISLAND,956318.0,148232.0,PHONE,Unspecified,STATEN ISLAND,,,,,,,,40.57349456668788,-74.10054465243476,"(40.57349456668788, -74.10054465243476)",10693.0,30.0,1.0,14.0,76.0,76.0,2024
61080498,05/06/2024 03:41:32 PM,05/09/2024 01:44:12 PM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Street,11365.0,161-08 BOOTH MEMORIAL AVENUE,BOOTH MEMORIAL AVENUE,161 STREET,162 STREET,161 STREET,162 STREET,ADDRESS,FRESH MEADOWS,BOOTH MEMORIAL AVENUE,,Closed,,The Department of Sanitation found an open service request already exists for the same location.,05/08/2024 11:20:39 AM,07 QUEENS,4067280028.0,QUEENS,1037703.0,209665.0,PHONE,Unspecified,QUEENS,,,,,,,,40.741997061840834,-73.80710264958006,"(40.741997061840834, -73.80710264958006)",14507.0,22.0,3.0,3.0,67.0,67.0,2024
61074961,05/06/2024 08:35:34 AM,05/09/2024 01:37:59 PM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Street,11365.0,161-10 BOOTH MEMORIAL AVENUE,BOOTH MEMORIAL AVENUE,161 STREET,162 STREET,161 STREET,162 STREET,ADDRESS,FRESH MEADOWS,BOOTH MEMORIAL AVENUE,,Closed,,The Department of Sanitation cleaned the location.,05/07/2024 12:34:46 AM,07 QUEENS,4067280029.0,QUEENS,1037707.0,209666.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.74199978240729,-73.80708820676644,"(40.74199978240729, -73.80708820676644)",14507.0,22.0,3.0,3.0,67.0,67.0,2024
61064461,05/04/2024 01:44:34 PM,05/09/2024 03:19:27 PM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Street,11436.0,144 STREET,144 STREET,144 STREET,FOCH BOULEVARD,144 STREET,FOCH BOULEVARD,INTERSECTION,,,,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,05/06/2024 07:09:49 AM,12 QUEENS,,QUEENS,1040473.0,186852.0,PHONE,Unspecified,QUEENS,,,,,,,,40.67936378908857,-73.79729701185283,"(40.67936378908857, -73.79729701185283)",24671.0,41.0,3.0,46.0,71.0,71.0,2024
61062241,05/04/2024 07:25:25 AM,05/08/2024 03:27:36 PM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Street,10465.0,3789 EAST TREMONT AVENUE,EAST TREMONT AVENUE,ROOSEVELT AVENUE,LAMPORT PLACE,ROOSEVELT AVENUE,LAMPORT PLACE,ADDRESS,BRONX,EAST TREMONT AVENUE,,Closed,,The Department of Sanitation removed the items.,05/04/2024 10:13:53 AM,10 BRONX,2054350013.0,BRONX,1033872.0,240014.0,PHONE,Unspecified,BRONX,,,,,,,,40.82531913634737,-73.8207034763878,"(40.82531913634737, -73.8207034763878)",11274.0,43.0,5.0,12.0,28.0,28.0,2024
61056905,05/03/2024 09:18:15 PM,05/09/2024 03:40:07 PM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Sidewalk,11691.0,24-01 CORNAGA AVENUE,CORNAGA AVENUE,BAY   24 STREET,BAY   25 STREET,BAY   24 STREET,BAY   25 STREET,ADDRESS,FAR ROCKAWAY,CORNAGA AVENUE,,Closed,,The Department of Sanitation removed the items.,05/04/2024 11:47:36 AM,14 QUEENS,4157330027.0,QUEENS,1050443.0,158885.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.60253171923879,-73.76162632794556,"(40.60253171923879, -73.76162632794556)",20529.0,51.0,3.0,47.0,59.0,59.0,2024
61051990,05/03/2024 08:38:33 PM,05/06/2024 07:58:52 AM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Sidewalk,10039.0,700 LENOX AVENUE,LENOX AVENUE,WEST  145 STREET,WEST  146 STREET,WEST  145 STREET,WEST  146 STREET,ADDRESS,NEW YORK,LENOX AVENUE,,Closed,,The Department of Sanitation investigated this complaint and no DSNY related conditions/violations were observed. Location will be referred to the appropriate agency for further action.,05/06/2024 07:58:52 AM,10 MANHATTAN,1017440001.0,MANHATTAN,1001924.0,238226.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.820533288941945,-73.93614411094367,"(40.820533288941945, -73.93614411094367)",13097.0,18.0,4.0,36.0,20.0,20.0,2024
61048243,05/03/2024 06:20:39 PM,05/06/2024 01:54:38 PM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Sidewalk,11358.0,45-42 162 STREET,162 STREET,45 AVENUE,46 AVENUE,45 AVENUE,46 AVENUE,ADDRESS,FLUSHING,162 STREET,,Closed,,The Department of Sanitation cleaned the location.,05/04/2024 12:28:24 AM,07 QUEENS,4054400061.0,QUEENS,1038358.0,214482.0,PHONE,Unspecified,QUEENS,,,,,,,,40.7552144979726,-73.80470018413568,"(40.7552144979726, -73.80470018413568)",14193.0,22.0,3.0,3.0,67.0,67.0,2024
61051966,05/03/2024 09:51:45 AM,05/06/2024 02:08:56 PM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Street,11358.0,45-32 162 STREET,162 STREET,45 AVENUE,46 AVENUE,45 AVENUE,46 AVENUE,ADDRESS,FLUSHING,162 STREET,,Closed,,The Department of Sanitation cleaned the location.,05/04/2024 12:29:12 AM,07 QUEENS,4054400057.0,QUEENS,1038365.0,214551.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.7554038421076,-73.80467436277058,"(40.7554038421076, -73.80467436277058)",14193.0,22.0,3.0,3.0,67.0,67.0,2024
61037854,05/02/2024 12:48:41 PM,05/03/2024 11:57:09 AM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Street,10302.0,29 BURNSIDE AVENUE,BURNSIDE AVENUE,FOREST AVENUE,SHAW PLACE,FOREST AVENUE,SHAW PLACE,ADDRESS,STATEN ISLAND,BURNSIDE AVENUE,,Closed,,The Department of Sanitation removed the items.,05/02/2024 07:57:51 PM,01 STATEN ISLAND,5003890129.0,STATEN ISLAND,946895.0,166845.0,PHONE,Unspecified,STATEN ISLAND,,,,,,,,40.62454872855927,-74.13456677246022,"(40.62454872855927, -74.13456677246022)",10370.0,4.0,1.0,13.0,75.0,75.0,2024
61020618,04/30/2024 09:59:54 PM,05/01/2024 01:32:46 PM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Street,11413.0,135-29 FRANCIS LEWIS BOULEVARD,FRANCIS LEWIS BOULEVARD,135 AVENUE,137 AVENUE,135 AVENUE,137 AVENUE,ADDRESS,SPRINGFIELD GARDENS,FRANCIS LEWIS BOULEVARD,,Closed,,The Department of Sanitation cleaned the location.,05/01/2024 12:13:57 PM,13 QUEENS,4131650020.0,QUEENS,1056124.0,184780.0,PHONE,Unspecified,QUEENS,,,,,,,,40.67356339809518,-73.74089223727816,"(40.67356339809518, -73.74089223727816)",15313.0,63.0,3.0,47.0,63.0,63.0,2024
61022959,04/30/2024 11:45:02 AM,05/01/2024 01:32:58 PM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Sidewalk,11422.0,128-48 237 STREET,237 STREET,128 AVENUE,129 AVENUE,128 AVENUE,129 AVENUE,ADDRESS,ROSEDALE,237 STREET,,Closed,,The Department of Sanitation cleaned the location.,05/01/2024 12:13:57 PM,13 QUEENS,4128770073.0,QUEENS,1059149.0,187577.0,PHONE,Unspecified,QUEENS,,,,,,,,40.68121541827957,-73.72995601160211,"(40.68121541827957, -73.72995601160211)",24018.0,63.0,3.0,47.0,63.0,63.0,2024
61026525,04/30/2024 06:55:01 AM,05/01/2024 01:46:33 PM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Street,11370.0,22-07 75 STREET,75 STREET,DITMARS BOULEVARD,ASTORIA BOULEVARD NORTH,DITMARS BOULEVARD,ASTORIA BOULEVARD NORTH,ADDRESS,EAST ELMHURST,75 STREET,,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,05/01/2024 03:47:07 AM,01 QUEENS,4010070058.0,QUEENS,1013536.0,219143.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.76812479176887,-73.89427338289994,"(40.76812479176887, -73.89427338289994)",14781.0,39.0,3.0,4.0,72.0,72.0,2024
61013072,04/29/2024 03:48:58 PM,04/30/2024 07:19:20 AM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Highway,,,,,,,,,,,,Closed,,The Department of Sanitation investigated this complaint and no DSNY related conditions/violations were observed. Location will be referred to the appropriate agency for further action.,04/30/2024 07:19:20 AM,Unspecified QUEENS,,QUEENS,,,PHONE,Unspecified,QUEENS,,,,Long Island Expwy,West/Manhattan Bound,Roadway,Grand Central Pkwy 108 St (Exit 22A) - Junction Blvd (Exit 20),,,,,,,,,,2024
61007641,04/29/2024 10:10:50 AM,04/30/2024 08:42:21 AM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Street,11419.0,101 AVENUE,101 AVENUE,101 AVENUE,124 STREET,101 AVENUE,124 STREET,INTERSECTION,,,,Closed,,The Department of Sanitation removed the items.,04/29/2024 12:53:48 PM,09 QUEENS,,QUEENS,1033659.0,191126.0,PHONE,Unspecified,QUEENS,,,,,,,,40.691135574344656,-73.8218323796232,"(40.691135574344656, -73.8218323796232)",24015.0,46.0,3.0,46.0,60.0,60.0,2024
61002076,04/28/2024 10:31:06 AM,05/01/2024 08:27:24 PM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Sidewalk,10033.0,250 CABRINI BOULEVARD,CABRINI BOULEVARD,WEST  187 STREET,WEST  187 STREET,WEST  187 STREET,WEST  187 STREET,ADDRESS,NEW YORK,CABRINI BOULEVARD,,Closed,,The Department of Sanitation removed the items.,04/28/2024 10:56:17 PM,12 MANHATTAN,1021790466.0,MANHATTAN,1001407.0,250985.0,PHONE,Unspecified,MANHATTAN,,,,,,,,40.85555405089912,-73.93797938496347,"(40.855554050899116, -73.93797938496347)",13091.0,47.0,4.0,39.0,22.0,22.0,2024
60991973,04/28/2024 12:51:18 AM,04/29/2024 12:39:41 PM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Street,10306.0,103 STERLING AVENUE,STERLING AVENUE,CLAWSON STREET,HYLAN BOULEVARD,CLAWSON STREET,HYLAN BOULEVARD,ADDRESS,STATEN ISLAND,STERLING AVENUE,,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,04/29/2024 09:24:52 AM,02 STATEN ISLAND,5042270058.0,STATEN ISLAND,952811.0,146525.0,PHONE,Unspecified,STATEN ISLAND,,,,,,,,40.56879744639693,-74.11316057716795,"(40.56879744639693, -74.11316057716795)",10693.0,30.0,1.0,14.0,76.0,76.0,2024
60991972,04/27/2024 09:23:03 AM,04/29/2024 07:47:18 AM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Street,10304.0,305 VAN DUZER STREET,VAN DUZER STREET,WILLIAM STREET,SANDS STREET,WILLIAM STREET,SANDS STREET,ADDRESS,STATEN ISLAND,VAN DUZER STREET,,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,04/29/2024 04:26:09 AM,01 STATEN ISLAND,5005090024.0,STATEN ISLAND,962520.0,168990.0,ONLINE,Unspecified,STATEN ISLAND,,,,,,,,40.63048840451136,-74.0782865868897,"(40.63048840451136, -74.0782865868897)",10691.0,4.0,1.0,13.0,74.0,74.0,2024
60991974,04/27/2024 09:03:13 AM,04/30/2024 08:42:37 AM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Street,11106.0,32-40 33 STREET,33 STREET,BROADWAY,34 AVENUE,BROADWAY,34 AVENUE,ADDRESS,ASTORIA,33 STREET,,Closed,,The Department of Sanitation removed the items.,04/27/2024 12:34:01 PM,01 QUEENS,4006120052.0,QUEENS,1005270.0,216475.0,PHONE,Unspecified,QUEENS,,,,,,,,40.76082534224739,-73.92412314151059,"(40.76082534224739, -73.92412314151059)",16863.0,39.0,3.0,4.0,72.0,72.0,2024
60986512,04/26/2024 07:54:09 PM,04/27/2024 10:51:25 AM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Sidewalk,11428.0,BRADDOCK AVENUE,BRADDOCK AVENUE,BRADDOCK AVENUE,WINCHESTER BOULEVARD,BRADDOCK AVENUE,WINCHESTER BOULEVARD,INTERSECTION,,,,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,04/27/2024 07:53:50 AM,13 QUEENS,,QUEENS,1057100.0,204883.0,PHONE,Unspecified,QUEENS,,,,,,,,40.72873319933602,-73.7371562931793,"(40.72873319933602, -73.7371562931793)",24336.0,63.0,3.0,16.0,63.0,63.0,2024
60985274,04/26/2024 03:26:33 PM,04/30/2024 03:15:11 PM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Street,11434.0,168-16 144 AVENUE,144 AVENUE,168 PLACE,169 STREET,168 PLACE,169 STREET,ADDRESS,JAMAICA,144 AVENUE,,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,04/27/2024 07:21:13 AM,12 QUEENS,4125960076.0,QUEENS,1047646.0,183123.0,PHONE,Unspecified,QUEENS,,,,,,,,40.669080091951166,-73.77147109844033,"(40.669080091951166, -73.77147109844033)",24669.0,41.0,3.0,47.0,71.0,71.0,2024
60982864,04/26/2024 06:32:40 AM,04/27/2024 10:51:58 AM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Street,11427.0,UNION TURNPIKE,UNION TURNPIKE,UNION TURNPIKE,WINCHESTER BOULEVARD,UNION TURNPIKE,WINCHESTER BOULEVARD,INTERSECTION,,,,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,04/27/2024 07:57:25 AM,13 QUEENS,,QUEENS,1058026.0,208590.0,PHONE,Unspecified,QUEENS,,,,,,,,40.738900280315264,-73.7337746452388,"(40.738900280315264, -73.7337746452388)",24336.0,63.0,3.0,16.0,63.0,63.0,2024
60973288,04/25/2024 11:31:18 AM,04/27/2024 10:52:20 AM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Street,11434.0,165-18 144 AVENUE,144 AVENUE,158 STREET,166 STREET,158 STREET,166 STREET,ADDRESS,JAMAICA,144 AVENUE,,Closed,,The Department of Sanitation removed the items.,04/26/2024 12:16:17 PM,13 QUEENS,4132700075.0,QUEENS,1045663.0,181914.0,PHONE,Unspecified,QUEENS,,,,,,,,40.66577564437626,-73.77863036833376,"(40.66577564437626, -73.77863036833376)",24669.0,63.0,3.0,47.0,63.0,63.0,2024
60968325,04/24/2024 02:41:49 PM,04/27/2024 12:22:07 PM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Street,11417.0,88 STREET,88 STREET,ALBERT ROAD,ARION ROAD,ALBERT ROAD,ARION ROAD,BLOCKFACE,,,,Closed,,The Department of Sanitation removed the items.,04/25/2024 04:36:05 AM,Unspecified QUEENS,,QUEENS,,,PHONE,Unspecified,QUEENS,,,,,,,,,,,,,,,,,2024
60964655,04/24/2024 02:27:19 PM,04/27/2024 12:22:22 PM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Street,11417.0,88 STREET,88 STREET,88 STREET,ARION ROAD,88 STREET,ARION ROAD,INTERSECTION,,,,Closed,,The Department of Sanitation found an open service request already exists for the same location.,04/25/2024 04:33:59 AM,10 QUEENS,,QUEENS,1026464.0,183980.0,PHONE,Unspecified,QUEENS,,,,,,,,40.671558700894536,-73.84782207913635,"(40.671558700894536, -73.84782207913635)",24013.0,62.0,3.0,41.0,64.0,64.0,2024
60965893,04/24/2024 11:25:22 AM,04/27/2024 12:22:07 PM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Sidewalk,11417.0,88 STREET,88 STREET,ALBERT ROAD,ARION ROAD,ALBERT ROAD,ARION ROAD,BLOCKFACE,,,,Closed,,The Department of Sanitation removed the items.,04/25/2024 04:36:05 AM,Unspecified QUEENS,,QUEENS,,,PHONE,Unspecified,QUEENS,,,,,,,,,,,,,,,,,2024
60970889,04/24/2024 07:53:30 AM,04/27/2024 03:10:01 PM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Street,11234.0,AVENUE M,AVENUE M,AVENUE M,EAST   72 STREET,AVENUE M,EAST   72 STREET,INTERSECTION,,,,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,04/27/2024 01:00:20 PM,18 BROOKLYN,,BROOKLYN,1008659.0,167025.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.62508791888451,-73.91206890258562,"(40.62508791888451, -73.91206890258562)",13825.0,5.0,2.0,8.0,38.0,38.0,2024
60942744,04/22/2024 03:50:10 PM,04/27/2024 11:07:33 AM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Sidewalk,11358.0,160-19 45 AVENUE,45 AVENUE,160 STREET,161 STREET,160 STREET,161 STREET,ADDRESS,FLUSHING,45 AVENUE,,Closed,,The Department of Sanitation cleaned the location.,04/23/2024 12:43:24 PM,07 QUEENS,4054180071.0,QUEENS,1037961.0,214962.0,PHONE,Unspecified,QUEENS,,,,,,,,40.75653439302831,-73.80612929440662,"(40.75653439302831, -73.80612929440662)",14193.0,22.0,3.0,3.0,67.0,67.0,2024
60951522,04/22/2024 03:14:03 PM,04/27/2024 11:07:15 AM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Sidewalk,11358.0,43-77 161 STREET,161 STREET,43 AVENUE,45 AVENUE,43 AVENUE,45 AVENUE,ADDRESS,FLUSHING,161 STREET,,Closed,,The Department of Sanitation cleaned the location.,04/23/2024 12:41:08 PM,07 QUEENS,4054190073.0,QUEENS,1038220.0,215626.0,PHONE,Unspecified,QUEENS,,,,,,,,40.75835532188304,-73.80518910273057,"(40.75835532188304, -73.80518910273057)",14193.0,22.0,3.0,3.0,67.0,67.0,2024
60942745,04/22/2024 03:05:15 PM,04/23/2024 01:00:20 PM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Sidewalk,10306.0,1241 FATHER CAPODANNO BOULEVARD,FATHER CAPODANNO BOULEVARD,GREELEY AVENUE,DEAD END,GREELEY AVENUE,DEAD END,ADDRESS,STATEN ISLAND,FATHER CAPODANNO BOULEVARD,,Closed,,The Department of Sanitation removed the items.,04/23/2024 05:11:29 AM,02 STATEN ISLAND,5038937501.0,STATEN ISLAND,958523.0,146330.0,PHONE,Unspecified,STATEN ISLAND,,,,,,,,40.56828062344484,-74.09260025373601,"(40.568280623444835, -74.09260025373601)",10693.0,30.0,1.0,14.0,76.0,76.0,2024
60936556,04/21/2024 08:48:58 AM,04/25/2024 02:22:10 PM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Street,11217.0,56 FLATBUSH AVENUE,FLATBUSH AVENUE,BEND,LIVINGSTON STREET,BEND,LIVINGSTON STREET,ADDRESS,BROOKLYN,FLATBUSH AVENUE,,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,04/22/2024 03:20:08 AM,02 BROOKLYN,,BROOKLYN,989749.0,189786.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.687593792140376,-73.98017181004826,"(40.687593792140376, -73.98017181004826)",17619.0,68.0,2.0,38.0,54.0,54.0,2024
